Order ID;Order Date;Ship Date;Ship Mode;Postal Code;Customer ID
CA-2018-106432;19/10/2018;24/10/2018;Standard Class;76706;CA-12265
CA-2017-148908;05/11/2017;08/11/2017;First Class;94109;JH-15985
CA-2017-123015;26/12/2017;30/12/2017;Standard Class;10024;AJ-10795
US-2016-120502;13/04/2016;19/04/2016;Standard Class;90036;BT-11395
CA-2018-108749;12/09/2018;15/09/2018;First Class;2895;DJ-13510
CA-2018-163335;24/09/2018;27/09/2018;First Class;31907;AG-10675
CA-2016-134719;10/10/2016;15/10/2016;Standard Class;32216;JD-15790
US-2016-154389;27/11/2016;03/12/2016;Standard Class;19140;EH-14125
CA-2016-115567;13/09/2016;18/09/2016;Standard Class;47201;ZC-21910
US-2018-136679;14/11/2018;18/11/2018;Standard Class;77506;XP-21865
US-2018-141943;05/05/2018;09/05/2018;Standard Class;94122;DK-12985
CA-2015-101560;28/11/2015;01/12/2015;Second Class;29203;CS-12250
CA-2015-159709;10/05/2015;15/05/2015;Standard Class;98031;AI-10855
CA-2017-103982;03/03/2017;08/03/2017;Standard Class;78664;AA-10315
CA-2016-142454;15/08/2016;19/08/2016;Standard Class;94601;RE-19450
CA-2016-102016;12/09/2016;18/09/2016;Standard Class;13021;TM-21010
CA-2016-156755;12/01/2016;18/01/2016;Standard Class;19711;YS-21880
CA-2016-130876;12/05/2016;16/05/2016;Second Class;10024;AZ-10750
CA-2017-145898;26/09/2017;26/09/2017;Same Day;92374;CM-12445
US-2018-159562;09/09/2018;15/09/2018;Standard Class;48066;JB-16000
CA-2018-134635;15/04/2018;17/04/2018;Second Class;90049;NS-18640
CA-2018-167080;10/06/2018;14/06/2018;Standard Class;10011;LC-16930
CA-2018-145653;01/09/2018;01/09/2018;Same Day;48205;CA-12775
CA-2015-140487;14/06/2015;20/06/2015;Standard Class;48234;SR-20425
CA-2018-117401;18/05/2018;22/05/2018;Second Class;65807;PP-18955
US-2018-109582;12/09/2018;17/09/2018;Second Class;90036;JM-15865
CA-2017-119865;21/06/2017;26/06/2017;Standard Class;10011;AS-10090
US-2015-147648;26/11/2015;01/12/2015;Standard Class;94109;LS-16975
CA-2018-124436;19/03/2018;22/03/2018;Second Class;93727;SA-20830
CA-2015-115084;18/10/2015;22/10/2015;Standard Class;71854;LS-17200
CA-2018-131037;22/08/2018;23/08/2018;First Class;94110;TM-21490
CA-2017-111143;19/11/2017;22/11/2017;First Class;46203;TT-21265
CA-2015-166744;20/09/2015;24/09/2015;Standard Class;21044;DN-13690
CA-2017-116561;11/09/2017;17/09/2017;Standard Class;95123;EB-14110
CA-2017-110730;23/09/2017;26/09/2017;Second Class;98115;CM-11815
CA-2018-146367;04/08/2018;08/08/2018;Standard Class;75007;HM-14860
CA-2017-149454;25/07/2017;26/07/2017;First Class;22204;KM-16375
CA-2017-156265;02/08/2017;04/08/2017;Second Class;90032;BF-11020
US-2016-168914;21/05/2016;27/05/2016;Standard Class;60423;JE-15745
US-2018-110989;03/11/2018;05/11/2018;Second Class;98105;EJ-14155
CA-2016-106215;16/04/2016;21/04/2016;Standard Class;19143;BN-11470
US-2017-169369;12/12/2017;18/12/2017;Standard Class;31907;EC-14050
CA-2016-132318;30/10/2016;02/11/2016;First Class;23464;TT-21220
US-2015-131982;07/03/2015;11/03/2015;Second Class;98198;NP-18685
CA-2016-125185;05/03/2016;07/03/2016;Second Class;18018;AH-10195
CA-2017-130078;08/08/2017;14/08/2017;Standard Class;73120;CC-12145
US-2018-114034;03/01/2018;08/01/2018;Standard Class;91730;DL-13315
US-2018-115595;09/10/2018;11/10/2018;First Class;90032;XP-21865
CA-2018-158722;20/10/2018;26/10/2018;Standard Class;19120;MA-17560
CA-2015-105165;07/09/2015;10/09/2015;First Class;77036;SZ-20035
CA-2018-147452;30/09/2018;03/10/2018;First Class;98103;CS-11845
US-2018-114657;16/11/2018;21/11/2018;Standard Class;10701;MH-18115
CA-2018-144484;11/09/2018;11/09/2018;Same Day;94110;CB-12025
CA-2018-125913;16/01/2018;16/01/2018;Same Day;90008;JO-15145
US-2017-158309;26/11/2017;29/11/2017;First Class;33142;PA-19060
CA-2018-147333;14/12/2018;20/12/2018;Standard Class;72701;KL-16555
CA-2015-113859;13/09/2015;17/09/2015;Standard Class;79762;BC-11125
CA-2015-159681;07/12/2015;13/12/2015;Standard Class;23464;PO-18850
US-2018-104094;07/09/2018;11/09/2018;Standard Class;53209;AG-10675
CA-2018-152709;07/10/2018;12/10/2018;Standard Class;48234;DB-13210
CA-2016-105158;05/09/2016;10/09/2016;Standard Class;55901;SP-20860
CA-2015-133424;30/03/2015;04/04/2015;Standard Class;98105;Dl-13600
CA-2018-105991;05/05/2018;06/05/2018;First Class;80027;LH-17020
US-2018-136784;30/04/2018;05/05/2018;Standard Class;94122;AD-10180
CA-2015-146283;08/09/2015;15/09/2015;Standard Class;77036;KT-16465
CA-2018-151218;20/06/2018;23/06/2018;First Class;33180;PJ-19015
CA-2016-111073;26/12/2016;30/12/2016;Standard Class;44256;MC-18100
CA-2018-144883;15/08/2018;19/08/2018;Standard Class;55113;BO-11350
CA-2018-142174;04/03/2018;09/03/2018;Standard Class;77041;DP-13000
CA-2018-108791;27/07/2018;31/07/2018;Standard Class;10701;TM-21490
CA-2017-106656;23/09/2017;26/09/2017;First Class;92037;DV-13045
CA-2017-113831;30/05/2017;03/06/2017;Standard Class;22153;AH-10690
US-2015-139500;16/11/2015;20/11/2015;Standard Class;62521;AB-10165
US-2015-166310;21/09/2015;23/09/2015;First Class;75043;JS-15940
US-2017-168410;21/02/2017;26/02/2017;Standard Class;11572;BV-11245
CA-2018-131254;19/11/2018;21/11/2018;First Class;77095;NC-18415
CA-2017-123414;21/08/2017;27/08/2017;Standard Class;27834;SU-20665
CA-2018-137876;30/04/2018;05/05/2018;Standard Class;94110;DJ-13510
CA-2017-154060;02/05/2017;08/05/2017;Standard Class;27405;DL-12865
US-2018-162558;02/10/2018;05/10/2018;First Class;37918;Dp-13240
CA-2018-134439;18/09/2018;23/09/2018;Second Class;68801;TM-21010
CA-2016-119508;04/12/2016;09/12/2016;Standard Class;90712;TZ-21580
CA-2016-152681;17/01/2016;22/01/2016;Standard Class;1841;SC-20260
CA-2015-130813;06/01/2015;08/01/2015;Second Class;90049;LS-17230
CA-2016-120320;05/03/2016;09/03/2016;Standard Class;77036;MV-18190
CA-2017-111941;25/12/2017;28/12/2017;Second Class;10035;BD-11620
CA-2017-123120;04/09/2017;08/09/2017;Standard Class;10011;CV-12295
CA-2015-103331;26/08/2015;01/09/2015;Standard Class;19711;KB-16315
CA-2016-169278;21/05/2016;25/05/2016;Standard Class;98105;ME-18010
CA-2018-111577;16/10/2018;21/10/2018;Standard Class;85254;AJ-10780
CA-2016-146486;09/11/2016;14/11/2016;Second Class;11572;DV-13465
US-2015-168501;21/11/2015;27/11/2015;Standard Class;75220;JK-15325
CA-2016-112053;11/10/2016;13/10/2016;Second Class;14609;SH-20395
CA-2018-108539;21/03/2018;23/03/2018;Second Class;90045;SC-20725
CA-2016-149811;04/01/2016;10/01/2016;Standard Class;55125;CS-12250
US-2018-103814;09/12/2018;16/12/2018;Standard Class;60068;LH-16900
CA-2017-123932;06/09/2017;12/09/2017;Standard Class;75217;YC-21895
US-2017-101616;03/09/2017;06/09/2017;First Class;71203;CY-12745
CA-2015-113768;13/05/2015;19/05/2015;Standard Class;90004;AH-10030
CA-2017-138037;29/09/2017;03/10/2017;Standard Class;94109;AR-10540
CA-2015-150490;05/08/2015;11/08/2015;Standard Class;94122;SS-20590
US-2018-126060;14/04/2018;18/04/2018;Standard Class;28314;DW-13585
CA-2018-100951;09/06/2018;10/06/2018;First Class;75217;NC-18625
CA-2017-122017;29/12/2017;02/01/2018;Standard Class;67212;CD-11920
CA-2015-123477;18/01/2015;21/01/2015;Second Class;97477;DW-13195
CA-2017-107790;20/11/2017;24/11/2017;Standard Class;77041;EH-13990
CA-2018-158071;10/06/2018;15/06/2018;Standard Class;98103;BD-11320
CA-2018-147403;10/09/2018;13/09/2018;First Class;44312;KH-16630
US-2018-136721;08/04/2018;12/04/2018;Standard Class;48237;NH-18610
CA-2016-118738;24/10/2016;30/10/2016;Standard Class;77041;AG-10495
CA-2018-134152;27/05/2018;31/05/2018;Standard Class;98103;RP-19855
CA-2015-125542;05/12/2015;07/12/2015;First Class;19134;NB-18655
CA-2017-136021;14/08/2017;18/08/2017;Standard Class;90045;JM-15580
CA-2017-149195;05/09/2017;07/09/2017;Second Class;77070;DM-13525
CA-2018-161410;26/06/2018;03/07/2018;Standard Class;19143;CC-12220
CA-2018-152786;12/03/2018;17/03/2018;Standard Class;72756;GA-14725
CA-2018-164707;18/02/2018;21/02/2018;Second Class;90045;CV-12805
CA-2018-163874;10/11/2018;12/11/2018;Second Class;98105;NC-18535
US-2015-123183;19/11/2015;25/11/2015;Standard Class;19805;GR-14560
CA-2015-104829;18/11/2015;21/11/2015;Second Class;84604;JG-15805
US-2017-147340;24/09/2017;24/09/2017;Same Day;94110;EB-13750
CA-2017-145492;20/11/2017;27/11/2017;Standard Class;90004;MC-17605
CA-2017-163202;27/09/2017;02/10/2017;Standard Class;43130;BM-11650
CA-2017-117681;09/04/2017;14/04/2017;Standard Class;90004;HF-14995
CA-2018-132262;21/09/2018;23/09/2018;First Class;98103;ML-18265
CA-2018-123043;24/08/2018;29/08/2018;Standard Class;10024;AH-10195
US-2017-143280;22/02/2017;26/02/2017;Standard Class;90045;TZ-21580
CA-2018-108854;08/12/2018;14/12/2018;Standard Class;94109;DM-13345
CA-2018-166856;18/09/2018;22/09/2018;Standard Class;88101;TS-21505
CA-2017-153157;11/09/2017;14/09/2017;First Class;67212;TB-21625
US-2018-125647;23/09/2018;28/09/2018;Standard Class;60653;LC-16870
CA-2015-132542;06/10/2015;08/10/2015;Second Class;68104;AM-10360
CA-2016-110877;23/10/2016;26/10/2016;First Class;77041;JE-15715
US-2017-151827;31/03/2017;02/04/2017;Second Class;19134;CS-11950
US-2017-163258;29/12/2017;02/01/2018;Standard Class;90045;PF-19225
CA-2018-103009;03/11/2018;05/11/2018;Second Class;40475;PJ-18835
US-2018-120649;20/01/2018;26/01/2018;Standard Class;6708;JF-15490
CA-2017-153598;03/12/2017;06/12/2017;First Class;90045;NM-18520
US-2017-108497;14/06/2017;14/06/2017;Same Day;90036;MH-17290
CA-2017-113096;02/09/2017;04/09/2017;First Class;94122;SZ-20035
CA-2015-136861;05/09/2015;07/09/2015;First Class;33710;PR-18880
CA-2018-117422;21/10/2018;25/10/2018;Standard Class;44107;FC-14245
CA-2018-129707;25/04/2018;29/04/2018;Standard Class;85224;LH-16750
CA-2016-160171;19/10/2016;24/10/2016;Standard Class;90008;RM-19675
CA-2015-103317;05/07/2015;08/07/2015;First Class;32137;DM-13525
CA-2017-167115;04/04/2017;09/04/2017;Standard Class;10035;EH-14185
US-2018-153633;13/11/2018;18/11/2018;Second Class;33458;TC-21295
CA-2018-155929;09/09/2018;13/09/2018;Standard Class;85301;AI-10855
CA-2016-148712;17/04/2016;23/04/2016;Standard Class;10035;JM-15535
CA-2017-128307;25/07/2017;29/07/2017;Standard Class;77041;BE-11335
US-2017-127425;26/08/2017;31/08/2017;Standard Class;10035;DR-12880
US-2015-119081;12/09/2015;19/09/2015;Standard Class;66062;TA-21385
CA-2017-140613;22/07/2017;29/07/2017;Standard Class;89431;KN-16705
US-2018-108700;19/05/2018;23/05/2018;Standard Class;61107;PJ-18835
CA-2018-160962;28/04/2018;02/05/2018;Standard Class;19143;MC-17605
CA-2018-130631;29/12/2018;02/01/2019;Standard Class;98026;BS-11755
CA-2018-116680;04/09/2018;06/09/2018;Second Class;94122;PK-19075
US-2015-107405;21/03/2015;25/03/2015;Standard Class;28806;TS-21205
CA-2018-101574;28/09/2018;04/10/2018;Standard Class;90032;BD-11725
CA-2015-146591;19/01/2015;20/01/2015;First Class;85254;TS-21340
CA-2015-107706;14/02/2015;19/02/2015;Second Class;77095;ST-20530
CA-2017-122448;09/06/2017;14/06/2017;Standard Class;94109;DB-13210
CA-2015-132451;26/09/2015;27/09/2015;First Class;92105;KF-16285
CA-2017-158547;30/05/2017;04/06/2017;Standard Class;45011;JM-16195
CA-2018-116946;19/12/2018;23/12/2018;Standard Class;80134;TS-21505
CA-2018-121741;26/12/2018;26/12/2018;Same Day;68025;YC-21895
CA-2018-169691;15/06/2018;18/06/2018;First Class;55369;Dp-13240
CA-2017-121356;20/11/2017;24/11/2017;Standard Class;19711;SJ-20500
CA-2015-101770;31/03/2015;04/04/2015;Standard Class;33180;KB-16240
CA-2018-105487;08/10/2018;14/10/2018;Standard Class;92105;CS-12250
CA-2018-148999;30/01/2018;04/02/2018;Standard Class;33142;EB-13870
CA-2015-107573;12/12/2015;17/12/2015;Standard Class;33178;PB-19150
CA-2016-156608;24/10/2016;29/10/2016;Standard Class;78207;MT-18070
CA-2018-134495;01/04/2018;04/04/2018;Second Class;32216;BF-11020
CA-2018-164098;26/01/2018;27/01/2018;First Class;77070;CG-12520
CA-2015-105249;28/11/2015;28/11/2015;Same Day;94122;DH-13675
CA-2016-113523;04/09/2016;08/09/2016;Standard Class;19140;SC-20440
CA-2018-117821;12/06/2018;16/06/2018;Standard Class;43302;HG-15025
CA-2018-164378;15/07/2018;18/07/2018;Second Class;10024;MM-18055
CA-2018-127782;02/11/2018;06/11/2018;Standard Class;19140;TH-21115
US-2017-162026;08/10/2017;08/10/2017;Same Day;90036;JE-15745
CA-2017-150000;08/04/2017;14/04/2017;Standard Class;30080;PG-18820
CA-2016-168529;08/10/2016;12/10/2016;Standard Class;94122;MB-17305
US-2018-152569;15/05/2018;20/05/2018;Standard Class;60653;JD-16015
US-2015-137680;24/02/2015;02/03/2015;Standard Class;97504;JH-15430
CA-2016-103177;30/05/2016;01/06/2016;First Class;10009;EN-13780
US-2017-138408;18/11/2017;21/11/2017;Second Class;35810;KC-16255
CA-2018-117667;04/12/2018;09/12/2018;Standard Class;19134;MS-17980
CA-2017-110982;05/06/2017;07/06/2017;First Class;95051;CK-12205
CA-2017-147123;10/12/2017;12/12/2017;First Class;90805;SJ-20125
CA-2018-154501;30/04/2018;05/05/2018;Standard Class;90008;EA-14035
CA-2018-166933;24/04/2018;28/04/2018;Standard Class;93101;MG-17890
CA-2016-142055;08/05/2016;10/05/2016;First Class;10009;AB-10255
CA-2016-137106;31/03/2016;04/04/2016;Standard Class;32216;SC-20260
CA-2018-136609;06/08/2018;11/08/2018;Standard Class;75104;TB-21355
CA-2018-160885;02/12/2018;06/12/2018;Standard Class;68104;JK-16090
US-2017-167472;06/06/2017;07/06/2017;First Class;72209;CK-12595
CA-2016-120551;13/04/2016;20/04/2016;Standard Class;68701;SS-20590
US-2018-150595;22/05/2018;26/05/2018;Standard Class;60653;LE-16810
CA-2017-134936;19/12/2017;25/12/2017;Standard Class;85705;ES-14080
CA-2018-102967;22/09/2018;26/09/2018;Standard Class;3301;MG-17890
CA-2018-151008;07/09/2018;08/09/2018;First Class;84020;JM-16195
CA-2015-159800;28/11/2015;01/12/2015;First Class;94109;SG-20470
US-2015-159618;12/11/2015;16/11/2015;Standard Class;77036;DB-12970
CA-2018-116113;02/10/2018;06/10/2018;Second Class;36116;JW-15220
CA-2016-125066;14/12/2016;18/12/2016;Standard Class;39212;KD-16495
US-2016-114741;06/12/2016;10/12/2016;Standard Class;89031;IL-15100
CA-2018-133263;31/03/2018;02/04/2018;Second Class;30318;JE-15610
CA-2018-157966;13/03/2018;13/03/2018;Same Day;60610;SU-20665
CA-2015-151162;05/12/2015;09/12/2015;Standard Class;43229;EA-14035
CA-2017-136686;12/12/2017;16/12/2017;Standard Class;91104;RF-19840
CA-2018-137498;09/09/2018;14/09/2018;Second Class;90004;LC-17050
CA-2018-163818;04/10/2018;08/10/2018;Standard Class;20735;PS-18970
CA-2017-161158;09/05/2017;13/05/2017;Standard Class;10024;PS-18970
CA-2015-116673;15/12/2015;19/12/2015;Second Class;92037;JO-15280
CA-2018-105333;30/11/2018;04/12/2018;Standard Class;10011;VP-21730
CA-2016-149993;19/03/2016;20/03/2016;First Class;93534;GA-14725
CA-2015-168158;19/07/2015;24/07/2015;Standard Class;59405;EM-14140
CA-2017-115224;08/12/2017;11/12/2017;Second Class;94110;DB-13615
CA-2015-164742;13/10/2015;18/10/2015;Second Class;8701;ML-17395
US-2018-108014;19/11/2018;25/11/2018;Standard Class;44105;JH-15430
CA-2018-160325;24/09/2018;24/09/2018;Same Day;1841;BP-11095
CA-2016-159779;25/09/2016;29/09/2016;Standard Class;3301;SB-20185
CA-2018-151176;13/02/2018;20/02/2018;Standard Class;21215;SV-20785
CA-2015-108903;03/10/2015;03/10/2015;Same Day;43229;DO-13435
CA-2017-117919;27/08/2017;29/08/2017;Second Class;77041;TB-21355
CA-2016-142475;03/12/2016;07/12/2016;Standard Class;10011;BS-11380
CA-2017-134516;20/09/2017;25/09/2017;Standard Class;27405;FM-14215
CA-2018-105193;25/03/2018;31/03/2018;Standard Class;10024;JL-15835
CA-2016-168634;06/12/2016;11/12/2016;Standard Class;94109;AF-10870
CA-2018-117198;31/08/2018;05/09/2018;Standard Class;71203;BG-11035
CA-2016-145828;05/10/2016;07/10/2016;First Class;45231;MB-17305
CA-2018-121027;18/08/2018;22/08/2018;Standard Class;98105;HW-14935
CA-2017-147431;02/02/2017;07/02/2017;Standard Class;10011;AB-10105
CA-2017-158001;23/08/2017;27/08/2017;Standard Class;10035;JP-15460
CA-2018-125745;30/06/2018;04/07/2018;Standard Class;38109;DV-13045
CA-2016-101154;18/09/2016;21/09/2016;First Class;92105;CM-12190
US-2017-124163;25/09/2017;30/09/2017;Standard Class;54601;SC-20695
CA-2017-121748;24/10/2017;28/10/2017;Second Class;90032;VW-21775
CA-2015-126683;29/09/2015;01/10/2015;Second Class;98115;PP-18955
CA-2018-148810;26/06/2018;01/07/2018;Standard Class;33180;DR-12880
US-2017-146066;21/08/2017;23/08/2017;Second Class;19143;RB-19465
CA-2015-127614;11/02/2015;15/02/2015;Standard Class;23320;NF-18385
CA-2017-101742;23/09/2017;28/09/2017;Second Class;10009;CR-12580
CA-2016-134943;05/12/2016;06/12/2016;First Class;48104;SU-20665
CA-2018-123022;03/09/2018;08/09/2018;Standard Class;91941;SC-20050
CA-2018-113208;26/03/2018;02/04/2018;Standard Class;48126;ML-18040
CA-2015-154893;21/12/2015;27/12/2015;Standard Class;92024;GM-14440
CA-2015-147900;23/09/2015;28/09/2015;Standard Class;44107;JK-15640
CA-2018-106355;02/04/2018;05/04/2018;First Class;6450;AT-10435
CA-2017-127985;01/04/2017;05/04/2017;Second Class;31907;DB-12910
CA-2016-166604;15/05/2016;20/05/2016;Second Class;30076;AH-10690
CA-2018-120719;23/03/2018;26/03/2018;First Class;98105;SJ-20125
CA-2018-127117;14/04/2018;19/04/2018;Standard Class;7960;HM-14860
CA-2016-104241;04/01/2016;09/01/2016;Standard Class;22304;AG-10495
CA-2018-168179;02/11/2018;07/11/2018;Standard Class;84106;JB-16000
CA-2018-142342;17/07/2018;19/07/2018;Second Class;92307;AJ-10795
CA-2018-109099;06/10/2018;11/10/2018;Standard Class;10009;MM-18280
US-2015-134187;04/11/2015;11/11/2015;Standard Class;90805;TH-21235
CA-2017-145261;18/12/2017;21/12/2017;First Class;97301;AH-10120
CA-2017-108875;24/09/2017;01/10/2017;Standard Class;80013;CL-12700
CA-2017-141957;21/07/2017;21/07/2017;Same Day;43055;JG-15310
CA-2017-142405;11/06/2017;15/06/2017;Standard Class;98103;SE-20110
CA-2016-141012;09/06/2016;11/06/2016;Second Class;83201;TG-21640
CA-2018-127922;27/10/2018;03/11/2018;Standard Class;75081;SH-19975
CA-2017-146318;22/01/2017;27/01/2017;Standard Class;98105;MC-17275
CA-2015-135993;28/05/2015;02/06/2015;Standard Class;98115;PJ-18835
CA-2015-126802;29/12/2015;05/01/2016;Standard Class;60610;ZC-21910
CA-2017-143924;28/07/2017;03/08/2017;Standard Class;49423;SC-20680
CA-2017-141551;24/09/2017;30/09/2017;Standard Class;74012;BP-11230
CA-2015-164315;02/04/2015;08/04/2015;Standard Class;30605;RD-19585
CA-2016-131072;05/11/2016;05/11/2016;Same Day;98105;KL-16645
CA-2015-131541;28/07/2015;28/07/2015;Same Day;32712;CK-12205
CA-2016-119550;26/12/2016;31/12/2016;Standard Class;77070;RB-19705
US-2016-138093;10/12/2016;16/12/2016;Standard Class;21215;KM-16225
CA-2017-126165;05/05/2017;07/05/2017;Second Class;94109;AH-10465
CA-2018-126123;14/10/2018;18/10/2018;Standard Class;60623;AG-10765
CA-2017-143441;05/11/2017;05/11/2017;Same Day;78041;EB-14170
CA-2018-148320;03/11/2018;08/11/2018;Standard Class;94109;PG-18895
CA-2017-125661;24/11/2017;26/11/2017;First Class;44105;CA-12055
US-2015-123519;14/12/2015;21/12/2015;Standard Class;43302;SS-20875
CA-2015-155593;03/11/2015;08/11/2015;Standard Class;6824;RP-19390
CA-2018-136000;22/09/2018;25/09/2018;Second Class;10009;SC-20440
US-2016-160857;08/05/2016;15/05/2016;Standard Class;10024;NW-18400
CA-2018-115805;31/07/2018;31/07/2018;Same Day;60653;KW-16435
US-2015-143707;01/03/2015;05/03/2015;Standard Class;10035;HR-14770
CA-2018-116939;25/09/2018;29/09/2018;Standard Class;23223;AG-10900
CA-2016-124107;09/10/2016;12/10/2016;Second Class;48104;BM-11650
CA-2018-126550;29/03/2018;02/04/2018;Second Class;47905;RD-19720
CA-2016-138674;14/11/2016;17/11/2016;First Class;97477;KB-16585
CA-2017-165820;26/09/2017;30/09/2017;Standard Class;94109;DW-13585
CA-2015-103191;22/09/2015;27/09/2015;Standard Class;60653;VG-21805
CA-2016-103933;25/09/2016;27/09/2016;First Class;10011;DR-12880
CA-2016-110548;04/05/2016;08/05/2016;Standard Class;77095;AH-10690
CA-2018-117324;08/12/2018;13/12/2018;Standard Class;53711;JP-15520
CA-2018-143574;29/06/2018;02/07/2018;First Class;6460;DR-12880
CA-2015-111773;29/06/2015;03/07/2015;Standard Class;10024;JK-15625
CA-2015-148614;20/01/2015;25/01/2015;Standard Class;90049;MV-17485
CA-2017-156139;31/12/2017;06/01/2018;Standard Class;94109;BP-11155
US-2018-147886;28/03/2018;31/03/2018;First Class;94533;DH-13075
CA-2017-113733;08/12/2017;12/12/2017;Standard Class;27834;LH-16900
